outfit_id,season,occasion,brand_coherence,season_fit,style_score,color_score,fit_score,style_consistency,formality_match,occasion_fit,contrast_score,clash_penalty,harmony_type,proportion_score,silhouette_balance,fit_quality,final_score,label,source_label
"O00622","spring","casual",1,0.8,0.26,0.79,0.84,0.07,0.28,0.88,0.65,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00623","all-season","office",0.62,0.85,0.42,0.93,0.87,0.33,0.5,0.93,0.88,0,"monochromatic",0.8,0.9,0.89,0.71,"good","average"
"O00624","all-season","date",0.88,0.85,0.52,0.85,0.84,0.28,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","good"
"O00625","all-season","casual",0.88,0.85,0.68,0.91,0.87,0.62,0.75,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.89,0.81,"good","average"
"O00626","all-season","office",0.88,0.85,0.6,0.93,0.84,0.43,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","bad"
"O00627","spring","casual",1,0.95,0.62,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","average"
"O00628","summer","gym",0.88,0.95,0.27,1,0.84,0.33,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00629","all-season","date",1,0.85,0.13,0.93,0.84,0.08,0.09,0.32,0.88,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00630","autumn","casual",1,0.95,0.19,1,0.84,0.09,0.09,0.62,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O00631","winter","casual",1,0.95,0.56,0.92,0.84,0.42,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.75,"good","average"
"O00632","all-season","casual",1,0.85,0.65,0.93,0.84,0.68,0.5,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.79,"good","good"
"O00633","all-season","date",0.88,0.85,0.39,0.93,0.84,0.09,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00634","all-season","date",0.88,0.85,0.35,0.93,0.84,0.08,0.5,0.9,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","bad"
"O00635","spring","date",1,0.95,0.61,0.98,0.84,0.43,0.75,0.9,0.91,0,"analogous",0.8,0.9,0.8,0.79,"good","average"
"O00636","all-season","casual",0.88,0.85,0.54,0.85,0.84,0.48,0.5,0.88,0.8,0,"complementary",0.8,0.9,0.79,0.72,"good","average"
"O00637","all-season","office",1,0.85,0.56,0.85,0.84,0.44,0.75,0.93,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O00638","autumn","date",1,0.95,0.61,0.92,0.84,0.43,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O00639","all-season","date",0.88,0.85,0.43,0.85,0.84,0.09,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00640","all-season","gym",0.88,0.85,0.37,0.92,0.87,0.37,0.5,0.25,0.87,0,"analogous",0.8,0.9,0.89,0.69,"average","average"
"O00641","spring","casual",1,0.95,0.53,0.92,0.84,0.36,0.75,0.88,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O00642","all-season","office",0.88,0.85,0.58,0.85,0.87,0.54,0.5,0.93,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.75,"good","good"
"O00643","all-season","office",0.88,0.85,0.33,0.92,0.84,0.09,0.5,0.78,0.87,0,"analogous",0.8,0.9,0.79,0.4,"average","average"
"O00644","autumn","date",1,0.95,0.61,0.98,0.84,0.42,0.75,0.9,0.91,0,"analogous",0.8,0.9,0.8,0.79,"good","average"
"O00645","all-season","casual",0.88,0.85,0.39,0.85,0.84,0.09,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00646","winter","office",1,0.95,0.75,1,0.84,0.6,1,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.85,"good","bad"
"O00647","summer","gym",0.88,0.95,0.29,0.85,0.84,0.44,0.09,0.25,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00648","all-season","office",0.88,0.85,0.48,0.85,0.84,0.59,0.5,0.28,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.7,"average","average"
"O00649","all-season","gym",0.88,0.85,0.44,0.85,0.84,0.33,0.75,0.55,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.68,"average","average"
"O00650","all-season","gym",0.88,0.85,0.49,0.93,0.84,0.21,0.75,0.92,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00651","summer","gym",1,0.95,0.59,1,0.84,0.38,0.75,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.79,"good","average"
"O00652","summer","gym",0.88,0.95,0.11,0.98,0.84,0.08,0.09,0.25,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.34,"bad","average"
"O00653","summer","gym",0.88,0.95,0.2,0.73,0.84,0.18,0.09,0.55,0.56,0,"triadic",0.8,0.9,0.8,0.42,"average","average"
"O00654","all-season","casual",1,0.85,0.18,0.93,0.84,0.08,0.09,0.62,0.88,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00655","all-season","casual",0.88,0.85,0.64,0.93,0.84,0.55,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.79,"good","good"
"O00656","spring","gym",0.62,0.95,0.17,1,0.84,0.09,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00657","summer","gym",0.88,1,0.39,0.85,0.84,0.2,0.5,0.92,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","good"
"O00658","all-season","date",0.88,0.85,0.51,0.85,0.84,0.26,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","bad"
"O00659","winter","casual",1,0.95,0.67,0.98,0.84,0.41,1,0.88,0.91,0,"analogous",0.8,0.9,0.8,0.81,"good","average"
"O00660","all-season","date",0.88,0.85,0.32,0.85,0.84,0.07,0.5,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.34,"bad","average"
"O00661","all-season","casual",0.88,0.85,0.71,0.85,0.84,0.68,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.79,"good","average"
"O00662","all-season","office",0.88,0.85,0.56,0.93,0.84,0.42,0.75,0.78,0.88,0,"monochromatic",0.8,0.9,0.79,0.76,"good","bad"
"O00663","all-season","office",0.88,0.85,0.55,0.93,0.84,0.24,1,0.78,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00664","autumn","gym",1,0.95,0.54,0.92,0.84,0.42,0.75,0.55,0.84,0,"complementary",0.8,0.9,0.8,0.74,"good","average"
"O00665","all-season","office",1,0.85,0.6,0.93,0.84,0.42,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O00666","winter","casual",1,0.6,0.69,0.77,0.84,0.69,0.75,0.88,0.54,0,"complementary",0.8,0.9,0.8,0.76,"good","average"
"O00667","autumn","casual",0.88,0.6,0.56,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.78,"good","good"
"O00668","spring","weekend",1,0.95,0.41,1,0.84,0.24,0.5,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O00669","autumn","office",1,0.95,0.62,0.98,0.84,0.42,0.75,0.93,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","good"
"O00670","summer","gym",0.88,0.95,0.18,1,0.84,0.09,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O00671","all-season","travel",0.88,0.85,0.35,0.74,0.84,0.08,0.5,0.88,0.55,0,"mixed_harmonious",0.8,0.9,0.79,0.34,"bad","average"
"O00672","summer","date",1,0.95,0.52,1,0.84,0.33,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","good"
"O00673","all-season","casual",0.88,0.85,0.29,0.93,0.84,0.09,0.28,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","average"
"O00674","summer","gym",0.88,0.95,0.17,0.98,0.84,0.08,0.09,0.55,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.34,"bad","average"
"O00675","all-season","casual",1,0.85,0.57,0.93,0.84,0.38,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O00676","summer","gym",0.88,0.95,0.18,0.91,0.84,0.09,0.09,0.55,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00677","all-season","date",0.88,0.85,0.52,0.93,0.84,0.28,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.74,"good","bad"
"O00678","all-season","travel",0.88,0.85,0.65,0.73,0.84,0.68,0.75,0.88,0.56,0,"complementary",0.8,0.9,0.79,0.73,"good","good"
"O00679","all-season","casual",0.88,0.85,0.43,0.93,0.84,0.18,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.42,"average","average"
"O00680","summer","gym",0.88,1,0.52,0.94,0.84,0.24,0.75,0.92,0.9,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00681","all-season","office",0.88,0.85,0.58,0.85,0.84,0.46,0.75,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.74,"good","average"
"O00682","spring","date",1,0.95,0.41,1,0.84,0.09,0.75,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","good"
"O00683","all-season","casual",0.88,0.85,0.49,0.93,0.84,0.31,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.73,"good","good"
"O00684","spring","casual",1,0.95,0.53,1,0.84,0.36,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O00685","all-season","casual",0.88,0.85,0.58,0.78,0.84,0.42,0.75,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.79,0.72,"good","average"
"O00686","winter","casual",1,0.95,0.64,1,0.84,0.48,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.81,"good","good"
"O00687","autumn","office",1,0.6,0.7,0.91,0.84,0.74,0.75,0.78,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.81,"good","average"
"O00688","winter","casual",1,0.95,0.44,0.81,0.84,0.17,0.75,0.88,0.62,0,"complementary",0.8,0.9,0.8,0.42,"average","average"
"O00689","summer","casual",0.62,0.95,0.3,1,0.87,0.2,0.18,0.88,0.92,0,"monochromatic",0.8,0.9,0.89,0.42,"average","average"
"O00690","summer","office",0.88,0.95,0.61,0.98,0.84,0.5,0.75,0.78,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","average"
"O00691","all-season","gym",0.88,0.85,0.5,0.93,0.84,0.32,0.75,0.92,0.88,0,"monochromatic",0.8,0.9,0.8,0.73,"good","average"
"O00692","all-season","office",0.62,0.85,0.29,0.85,0.84,0.07,0.5,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.34,"bad","bad"
"O00693","spring","office",1,0.95,0.52,0.75,0.84,0.28,0.75,0.78,0.5,0,"triadic",0.8,0.9,0.8,0.42,"average","good"
"O00694","all-season","date",1,0.85,0.13,0.93,0.84,0.08,0.09,0.32,0.88,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00695","all-season","office",0.88,0.85,0.48,0.78,0.84,0.68,0.5,0.28,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.68,"average","good"
"O00696","summer","office",1,0.95,0.51,0.92,0.84,0.3,0.75,0.93,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O00697","autumn","casual",1,0.95,0.51,1,0.84,0.23,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","bad"
"O00698","all-season","office",0.88,0.85,0.83,0.85,0.84,0.84,1,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.84,"good","average"
"O00699","summer","casual",1,0.95,0.75,0.92,0.84,0.56,1,0.88,0.84,0,"complementary",0.8,0.9,0.8,0.83,"good","average"
"O00700","all-season","casual",0.88,0.85,0.69,0.93,0.84,0.49,1,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.81,"good","average"
"O00701","spring","gym",1,0.8,0.44,0.98,0.84,0.24,0.75,0.55,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","average"
"O00702","summer","office",0.88,1,0.49,0.85,0.84,0.23,0.75,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","bad"
"O00703","winter","office",1,0.6,0.31,1,0.84,0.26,0.5,0.28,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00704","all-season","office",0.88,0.85,0.29,0.78,0.84,0.44,0.09,0.28,0.63,0,"mixed_harmonious",0.8,0.9,0.79,0.4,"average","average"
"O00705","summer","casual",1,0.95,0.39,0.85,0.84,0.06,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00706","summer","casual",1,0.95,0.52,1,0.84,0.33,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","bad"
"O00707","all-season","office",0.88,0.85,0.25,0.93,0.87,0.09,0.09,0.93,0.88,0,"monochromatic",0.8,0.9,0.89,0.34,"bad","average"
"O00708","all-season","date",0.62,0.85,0.59,0.92,0.87,0.5,0.75,0.9,0.87,0,"analogous",0.8,0.9,0.89,0.77,"good","average"
"O00709","all-season","gym",1,0.85,0.17,0.74,0.84,0.08,0.09,0.55,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","average"
"O00710","all-season","casual",1,0.85,0.55,0.91,0.84,0.32,0.75,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.75,"good","average"
"O00711","summer","date",0.88,0.95,0.29,1,0.84,0.08,0.28,0.9,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00712","summer","gym",0.88,1,0.38,1,0.84,0.18,0.5,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00713","autumn","date",1,0.95,0.61,0.98,0.84,0.43,0.75,0.9,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.79,"good","average"
"O00714","all-season","date",0.88,0.85,0.43,0.93,0.84,0.09,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00715","spring","casual",1,0.95,0.62,0.98,0.84,0.44,0.75,0.88,0.91,0,"analogous",0.8,0.9,0.8,0.79,"good","good"
"O00716","summer","gym",0.88,0.95,0.5,0.85,0.84,0.45,0.5,0.92,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.71,"good","average"
"O00717","all-season","casual",0.88,0.85,0.38,0.85,0.87,0.47,0.14,0.62,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.67,"average","good"
"O00718","all-season","casual",0.88,0.85,0.43,0.93,0.84,0.1,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.79,0.4,"average","bad"
"O00719","summer","date",0.62,0.95,0.48,0.98,0.84,0.33,0.75,0.9,0.9,0,"neutral_dominant",0.8,0.9,0.8,0.74,"good","bad"
"O00720","summer","office",1,0.95,0.6,1,0.84,0.38,0.75,0.93,0.92,0,"monochromatic",0.8,0.9,0.8,0.79,"good","bad"
"O00721","summer","gym",0.88,0.95,0.18,0.81,0.84,0.09,0.09,0.55,0.62,0,"complementary",0.8,0.9,0.8,0.4,"average","good"
"O00722","spring","date",0.62,0.95,0.11,1,0.84,0.07,0.09,0.32,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00723","summer","gym",0.88,1,0.41,1,0.84,0.24,0.5,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00724","summer","casual",1,0.88,0.51,0.77,0.84,0.24,0.75,0.88,0.54,0,"complementary",0.8,0.9,0.8,0.42,"average","average"
"O00725","all-season","gym",0.88,0.85,0.43,0.93,0.84,0.23,0.75,0.55,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","average"
"O00726","spring","gym",1,0.95,0.54,0.85,0.84,0.36,0.75,0.92,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","average"
"O00727","spring","travel",1,0.95,0.62,1,0.84,0.44,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.8,"good","good"
"O00728","autumn","casual",1,0.95,0.41,0.85,0.84,0.09,0.75,0.88,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00729","all-season","gym",0.88,0.85,0.45,0.85,0.84,0.28,0.75,0.55,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.69,"average","average"
"O00730","autumn","date",1,0.95,0.41,0.81,0.84,0.09,0.75,0.9,0.62,0,"complementary",0.8,0.9,0.8,0.4,"average","average"
"O00731","spring","gym",1,0.95,0.59,0.92,0.84,0.53,0.75,0.55,0.84,0,"complementary",0.8,0.9,0.8,0.76,"good","good"
"O00732","autumn","gym",1,0.95,0.61,0.92,0.84,0.42,0.75,0.92,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O00733","summer","travel",0.88,0.95,0.18,0.85,0.84,0.05,0.09,0.72,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00734","all-season","date",0.88,0.85,0.64,0.74,0.87,0.54,0.75,0.9,0.55,0,"mixed_harmonious",0.8,0.9,0.89,0.74,"good","good"
"O00735","all-season","date",0.88,0.85,0.51,0.93,0.84,0.26,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","bad"
"O00736","winter","date",1,0.95,0.56,0.74,0.84,0.42,0.75,0.9,0.55,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"average","average"
"O00737","summer","gym",0.88,1,0.65,0.67,0.84,0.52,0.75,0.92,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.71,"good","good"
"O00738","autumn","office",1,0.95,0.75,0.98,0.84,0.6,1,0.78,0.91,0,"analogous",0.8,0.9,0.8,0.85,"good","average"
"O00739","summer","casual",1,0.95,0.66,0.93,0.84,0.68,0.5,0.88,0.89,0,"analogous",0.8,0.9,0.8,0.8,"good","average"
"O00740","spring","date",1,0.95,0.61,0.78,0.84,0.42,0.75,0.9,0.51,0,"mixed_harmonious",0.8,0.9,0.8,0.73,"good","average"
"O00741","all-season","casual",0.88,0.85,0.39,0.85,0.84,0.24,0.5,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","average"
"O00742","summer","gym",0.88,0.95,0.28,1,0.84,0.1,0.18,0.92,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00743","all-season","office",0.88,0.85,0.72,0.84,0.84,0.6,1,0.78,0.75,0,"mixed_harmonious",0.8,0.9,0.8,0.79,"good","average"
"O00744","all-season","casual",0.62,0.85,0.61,0.93,0.87,0.54,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.89,0.78,"good","average"
"O00745","autumn","casual",1,0.95,0.17,1,0.84,0.07,0.09,0.62,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00746","all-season","weekend",0.88,0.85,0.54,0.85,0.84,0.48,0.5,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.79,0.72,"good","average"
"O00747","summer","gym",0.88,0.95,0.53,0.92,0.84,0.42,0.5,0.92,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O00748","spring","travel",1,0.95,0.41,0.82,0.84,0.09,0.75,0.88,0.61,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00749","summer","gym",0.88,1,0.39,0.74,0.84,0.2,0.5,0.92,0.58,0,"complementary",0.8,0.9,0.8,0.42,"average","average"
"O00750","autumn","gym",1,0.95,0.71,1,0.84,0.62,1,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.84,"good","good"
"O00751","summer","casual",1,0.95,0.68,1,0.84,0.57,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.82,"good","average"
"O00752","summer","gym",0.88,0.95,0.11,0.77,0.84,0.08,0.09,0.25,0.54,0,"complementary",0.8,0.9,0.8,0.34,"bad","bad"
"O00753","all-season","casual",0.88,0.85,0.63,0.78,0.84,0.52,0.75,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.79,0.74,"good","bad"
"O00754","all-season","casual",0.88,0.85,0.56,0.75,0.84,0.52,0.5,0.88,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.7,"good","average"
"O00755","all-season","casual",0.62,0.85,0.6,0.93,0.84,0.53,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.77,"good","good"
"O00756","all-season","office",1,0.85,0.38,0.85,0.84,0.08,0.75,0.78,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00757","autumn","date",1,0.95,0.61,0.92,0.84,0.42,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O00758","summer","gym",0.88,0.95,0.28,0.91,0.84,0.1,0.18,0.92,0.79,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00759","autumn","date",1,0.95,0.49,0.81,0.84,0.36,0.75,0.68,0.59,0,"mixed_harmonious",0.8,0.9,0.8,0.69,"average","average"
"O00760","summer","office",1,0.95,0.22,1,0.84,0.07,0.5,0.28,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00761","all-season","date",0.88,0.85,0.55,0.93,0.84,0.34,0.75,0.9,0.88,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O00762","all-season","date",0.88,0.85,0.35,0.93,0.84,0.08,0.5,0.9,0.88,0,"monochromatic",0.8,0.9,0.79,0.34,"bad","bad"
"O00763","autumn","date",1,0.95,0.61,0.92,0.84,0.43,0.75,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","average"
"O00764","all-season","casual",0.88,0.85,0.63,0.78,0.84,0.68,0.5,0.88,0.63,0,"mixed_harmonious",0.8,0.9,0.8,0.74,"good","average"
"O00765","autumn","gym",1,0.95,0.55,0.9,0.84,0.43,0.75,0.55,0.73,0,"analogous",0.8,0.9,0.8,0.74,"good","average"
"O00766","summer","date",0.62,0.95,0.36,0.92,0.87,0.38,0.18,0.9,0.82,0,"mixed_harmonious",0.8,0.9,0.89,0.4,"average","average"
"O00767","summer","casual",0.88,0.95,0.39,0.94,0.84,0.21,0.41,0.88,0.9,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O00768","autumn","office",1,0.6,0.48,0.76,0.84,0.28,0.75,0.78,0.52,0,"complementary",0.8,0.9,0.8,0.42,"average","good"
"O00769","all-season","travel",0.88,0.85,0.54,0.93,0.87,0.54,0.5,0.72,0.88,0,"monochromatic",0.8,0.9,0.89,0.76,"good","average"
"O00770","all-season","office",0.88,0.85,0.58,0.93,0.84,0.46,0.75,0.78,0.88,0,"monochromatic",0.8,0.9,0.79,0.76,"good","average"
"O00771","autumn","gym",1,0.95,0.61,0.92,0.84,0.42,0.75,0.92,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.77,"good","bad"
"O00772","summer","gym",0.88,0.95,0.15,0.85,0.84,0.07,0.09,0.55,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00773","all-season","office",1,0.85,0.38,0.93,0.84,0.09,0.75,0.78,0.88,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00774","spring","office",1,0.95,0.67,0.94,0.84,0.53,0.75,0.93,0.9,0,"monochromatic",0.8,0.9,0.8,0.8,"good","bad"
"O00775","all-season","date",0.88,0.85,0.62,0.85,0.87,0.5,0.75,0.9,0.78,0,"mixed_harmonious",0.8,0.9,0.89,0.76,"good","good"
"O00776","all-season","casual",0.88,0.85,0.54,0.85,0.84,0.34,0.75,0.88,0.78,0,"mixed_harmonious",0.8,0.9,0.8,0.72,"good","average"
"O00777","autumn","gym",0.88,0.95,0.7,0.85,0.84,0.63,1,0.55,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.79,"good","good"
"O00778","summer","gym",0.88,0.95,0.15,1,0.84,0.07,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.34,"bad","average"
"O00779","winter","office",1,0.95,0.35,0.85,0.84,0.29,0.09,0.93,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","average"
"O00780","all-season","travel",0.88,0.85,0.54,0.91,0.84,0.48,0.5,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.79,0.74,"good","average"
"O00781","all-season","gym",0.88,0.85,0.56,0.93,0.87,0.63,0.75,0.25,0.88,0,"monochromatic",0.8,0.9,0.89,0.76,"good","bad"
"O00782","summer","date",1,0.95,0.3,0.83,0.84,0.08,0.28,0.9,0.69,0,"analogous",0.8,0.9,0.8,0.4,"average","average"
"O00783","autumn","office",1,0.6,0.7,0.94,0.84,0.74,0.75,0.78,0.9,0,"monochromatic",0.8,0.9,0.8,0.81,"good","average"
"O00784","summer","gym",0.88,0.95,0.15,1,0.84,0.07,0.09,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.4,"average","average"
"O00785","autumn","date",1,0.95,0.12,0.85,0.84,0.07,0.09,0.32,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.34,"bad","bad"
"O00786","autumn","casual",1,0.95,0.53,1,0.84,0.36,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O00787","all-season","office",1,0.85,0.27,0.93,0.84,0.18,0.5,0.28,0.88,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O00788","autumn","gym",0.62,0.95,0.55,1,0.84,0.53,0.75,0.55,0.92,0,"monochromatic",0.8,0.9,0.8,0.77,"good","average"
"O00789","all-season","casual",0.88,0.85,0.49,0.91,0.84,0.32,0.75,0.88,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.72,"good","average"
"O00790","summer","office",1,0.95,0.27,1,0.84,0.12,0.28,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.42,"average","good"
"O00791","spring","casual",0.62,0.95,0.56,1,0.84,0.42,0.75,0.88,0.92,0,"monochromatic",0.8,0.9,0.8,0.78,"good","average"
"O00792","spring","office",1,0.95,0.53,1,0.84,0.41,0.75,0.78,0.92,0,"monochromatic",0.8,0.9,0.8,0.76,"good","average"
"O00793","all-season","casual",1,0.85,0.61,0.93,0.84,0.46,0.75,0.88,0.88,0,"monochromatic",0.8,0.9,0.8,0.78,"good","average"
"O00794","all-season","office",0.88,0.85,0.54,0.93,0.84,0.32,0.75,0.93,0.88,0,"monochromatic",0.8,0.9,0.8,0.75,"good","average"
"O00795","summer","casual",1,0.95,0.4,0.67,0.84,0.08,0.75,0.88,0.57,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","good"
"O00796","summer","casual",0.88,1,0.31,0.98,0.87,0.18,0.18,0.88,0.9,0,"neutral_dominant",0.8,0.9,0.89,0.42,"average","average"
"O00797","spring","office",1,0.95,0.52,0.85,0.84,0.23,0.75,0.93,0.67,0,"mixed_harmonious",0.8,0.9,0.8,0.42,"average","bad"
"O00798","autumn","office",1,0.95,0.42,0.92,0.84,0.09,0.75,0.93,0.82,0,"mixed_harmonious",0.8,0.9,0.8,0.4,"average","bad"
"O00799","all-season","gym",0.88,0.85,0.49,0.91,0.84,0.21,0.75,0.92,0.86,0,"neutral_dominant",0.8,0.9,0.8,0.42,"average","good"
